"","methods","setups","RMSE","run"
"4223","2F+",5,0.113172717459146,11
"4224","2F+",5,0.102501179457089,12
"4225","2F+",5,0.0904564471054088,13
"4226","2F+",5,0.0959919562998545,14
"4227","2F+",5,0.0573711729473458,15
"4228","2F+",5,0.0858339132069009,16
"4229","2F+",5,0.101084639978633,17
"4230","2F+",5,0.10474720093247,18
"4231","2F+",5,0.109495639727735,19
"4232","2F+",5,0.070850236706565,20
"4233","2F+",5,0.110102160046006,21
"4234","2F+",5,0.103341133356924,22
"4235","2F+",5,0.122429489667155,23
"4236","2F+",5,0.110043123448522,24
"4237","2F+",5,0.098110808502589,25
"4238","2F+",5,0.0975435229640986,26
"4239","2F+",5,0.0588178798888611,27
"4240","2F+",5,0.136256909971695,28
"4241","2F+",5,0.113842079940849,29
"4242","2F+",5,0.0845736482683008,30
"4243","2F+",5,0.122965591543084,31
"4244","2F+",5,0.0664813081956022,32
"4245","2F+",5,0.0944020943603846,33
"4246","2F+",5,0.103106075281005,34
"4247","2F+",5,0.0754480249064282,35
"4248","2F+",5,0.0532801978925987,36
"4249","2F+",5,0.0815324813925178,37
"4250","2F+",5,0.116013707037591,38
"4251","2F+",5,0.0580626805428169,39
"4252","2F+",5,0.113453631414655,40
"4253","2F+",5,0.0619052795752003,41
"4254","2F+",5,0.106486257303724,42
"4255","2F+",5,0.0876669082149704,43
"4256","2F+",5,0.0801585220457561,44
"4257","2F+",5,0.0969008089856543,45
"4258","2F+",5,0.119676857482784,46
"4259","2F+",5,0.146379171058117,47
"4260","2F+",5,0.087765095307152,48
"4261","2F+",5,0.130739173299075,49
"4262","2F+",5,0.142029877331276,50
"4263","2F+",5,0.149394944532109,51
"4264","2F+",5,0.0537663574423515,52
"4265","2F+",5,0.12323889298852,53
"4266","2F+",5,0.0804203752682088,54
"4267","2F+",5,0.11046993758033,55
"4268","2F+",5,0.0623956170396444,56
"4269","2F+",5,0.100350204352814,57
"4270","2F+",5,0.0780979405169348,58
"4271","2F+",5,0.107067786459405,59
"4272","2F+",5,0.0972890248959884,60
"4273","2F+",5,0.119803585291149,61
"4274","2F+",5,0.0963247800947549,62
"4275","2F+",5,0.0967236691243988,63
"4276","2F+",5,0.0470946061050716,64
"4277","2F+",5,0.0730601197736431,65
"4278","2F+",5,0.139337876129129,66
"4279","2F+",5,0.103503533259953,67
"4280","2F+",5,0.102607897697625,68
"4281","2F+",5,0.132068424905157,69
"4282","2F+",5,0.13122918021975,70
"4283","2F+",5,0.123309206427407,71
"4284","2F+",5,0.0671686395897009,72
"4285","2F+",5,0.0905190551184743,73
"4286","2F+",5,0.10240153230296,74
"4287","2F+",5,0.108603662335815,75
"4288","2F+",5,0.067050297672538,76
"4289","2F+",5,0.0972972305404386,77
"4290","2F+",5,0.127728217043998,78
"4291","2F+",5,0.0772648928986255,79
"4292","2F+",5,0.0771321822357468,80
"4293","2F+",5,0.104975653643449,81
"4294","2F+",5,0.0946855051698698,82
"4295","2F+",5,0.0543761993579427,83
"4296","2F+",5,0.0980756017694899,84
"4297","2F+",5,0.100811063338095,85
"4298","2F+",5,0.102516454924809,86
"4299","2F+",5,0.0814132387410419,87
"4300","2F+",5,0.120874661020503,88
"4301","2F+",5,0.0344146237302404,89
"4302","2F+",5,0.102104509102724,90
"4303","2F+",5,0.0954829457093234,91
"4304","2F+",5,0.0818699687971081,92
"4305","2F+",5,0.127745328735511,93
"4306","2F+",5,0.0713416605802633,94
"4307","2F+",5,0.15002669954276,95
"4308","2F+",5,0.0761723601920399,96
"4309","2F+",5,0.137954085998943,97
"4310","2F+",5,0.105968704957096,98
"4311","2F+",5,0.143391534470021,99
"4312","2F+",5,0.13854435718103,100
"4313","2F+",5,0.116461180367336,101
"4314","2F+",5,0.0734024005614064,102
"4315","2F+",5,0.0603180899991928,103
"4316","2F+",5,0.0536410638975949,104
"4317","2F+",5,0.0540552434414612,105
"4318","2F+",5,0.124547063007342,106
"4319","2F+",5,0.11130086852895,107
"4320","2F+",5,0.0864070627512629,108
"4321","True Effect",6,0.0623236940895309,1
"4322","True Effect",6,0.0361286388683754,2
"4323","True Effect",6,0.0380107059060167,3
"4324","True Effect",6,0.0526785547751739,4
"4325","True Effect",6,0.0713953462142493,5
"4326","True Effect",6,0.0644899853461874,6
"4327","True Effect",6,0.0883760368563565,7
"4328","True Effect",6,0.0489375988706727,8
"4329","True Effect",6,0.0401085066274019,9
"4330","True Effect",6,0.0562660661948562,10
"4331","True Effect",6,0.0441591588186634,11
"4332","True Effect",6,0.0596224458647866,12
"4333","True Effect",6,0.0438041862657575,13
"4334","True Effect",6,0.0677911784052349,14
"4335","True Effect",6,0.0464823350774564,15
"4336","True Effect",6,0.0720834592119024,16
"4337","True Effect",6,0.0694965771174802,17
"4338","True Effect",6,0.0469642948543775,18
"4339","True Effect",6,0.0430614308868597,19
"4340","True Effect",6,0.0444546083894657,20
"4341","True Effect",6,0.0392796369883524,21
"4342","True Effect",6,0.0539947012217077,22
"4343","True Effect",6,0.0434169780266645,23
"4344","True Effect",6,0.0649164208120963,24
"4345","True Effect",6,0.0425525582155071,25
"4346","True Effect",6,0.0662943604465467,26
"4347","True Effect",6,0.0985711823006175,27
"4348","True Effect",6,0.051285015322239,28
"4349","True Effect",6,0.0486205881799478,29
"4350","True Effect",6,0.044839481659558,30
"4351","True Effect",6,0.0662829490165143,31
"4352","True Effect",6,0.0671397812033384,32
"4353","True Effect",6,0.0757961156016279,33
"4354","True Effect",6,0.0510995610223185,34
"4355","True Effect",6,0.0478346719115875,35
"4356","True Effect",6,0.0614652113541203,36
"4357","True Effect",6,0.0495894107246575,37
"4358","True Effect",6,0.0840112522079896,38
"4359","True Effect",6,0.0529768979973097,39
"4360","True Effect",6,0.0624650960364766,40
"4361","True Effect",6,0.0394834472893374,41
"4362","True Effect",6,0.0594356366251486,42
"4363","True Effect",6,0.061221093212545,43
"4364","True Effect",6,0.0684046166249847,44
"4365","True Effect",6,0.0651786640321337,45
"4366","True Effect",6,0.0472137329490278,46
"4367","True Effect",6,0.0564440077235011,47
"4368","True Effect",6,0.0569824819515425,48
"4369","True Effect",6,0.0531199555076808,49
"4370","True Effect",6,0.0495796056998877,50
"4371","True Effect",6,0.0454315030555025,51
"4372","True Effect",6,0.053157689048294,52
"4373","True Effect",6,0.0819737777566639,53
"4374","True Effect",6,0.0793032108881288,54
"4375","True Effect",6,0.0502897477791268,55
"4376","True Effect",6,0.0536379923746444,56
"4377","True Effect",6,0.0641362828049818,57
"4378","True Effect",6,0.0445159825184318,58
"4379","True Effect",6,0.06753050568125,59
"4380","True Effect",6,0.0499020517814187,60
"4381","True Effect",6,0.0551673868263559,61
"4382","True Effect",6,0.0671533821662131,62
"4383","True Effect",6,0.0753210111548163,63
"4384","True Effect",6,0.0470392965221944,64
"4385","True Effect",6,0.0407467345686827,65
"4386","True Effect",6,0.0600657497958276,66
"4387","True Effect",6,0.0768317797324944,67
"4388","True Effect",6,0.049338915079037,68
"4389","True Effect",6,0.0645107063073378,69
"4390","True Effect",6,0.046911476416718,70
"4391","True Effect",6,0.053857811716841,71
"4392","True Effect",6,0.0545369174154549,72
"4393","True Effect",6,0.0434696321036007,73
"4394","True Effect",6,0.0328168018141343,74
"4395","True Effect",6,0.0464019240666419,75
"4396","True Effect",6,0.0465415865137783,76
"4397","True Effect",6,0.0540734436924651,77
"4398","True Effect",6,0.0811744033571835,78
"4399","True Effect",6,0.0565761103190003,79
"4400","True Effect",6,0.0553268891339162,80
"4401","True Effect",6,0.0334198924263689,81
"4402","True Effect",6,0.0508997222986078,82
"4403","True Effect",6,0.0466576595521256,83
"4404","True Effect",6,0.0590819953528113,84
"4405","True Effect",6,0.0542571600716548,85
"4406","True Effect",6,0.0522361514441344,86
"4407","True Effect",6,0.0873876348424074,87
"4408","True Effect",6,0.0663363006608338,88
"4409","True Effect",6,0.0501616211501207,89
"4410","True Effect",6,0.0607851528318156,90
"4411","True Effect",6,0.0380112449376994,91
"4412","True Effect",6,0.0493766602663078,92
"4413","True Effect",6,0.0396147241373693,93
"4414","True Effect",6,0.085003910657589,94
"4415","True Effect",6,0.0661312116769488,95
"4416","True Effect",6,0.0644658884718629,96
"4417","True Effect",6,0.063746734828751,97
"4418","True Effect",6,0.0447341719750516,98
"4419","True Effect",6,0.0582636342691047,99
"4420","True Effect",6,0.0602654037034694,100
"4421","True Effect",6,0.0337912692674804,101
"4422","True Effect",6,0.104865279226085,102
"4423","True Effect",6,0.0255012303480984,103
"4424","True Effect",6,0.0361914559912716,104
"4425","True Effect",6,0.0492263662964004,105
"4426","True Effect",6,0.0602051840914965,106
"4427","True Effect",6,0.0647463536381627,107
"4428","True Effect",6,0.0631515370805348,108
"4429","Usual",6,0.211617762521063,1
"4430","Usual",6,0.258934869513614,2
"4431","Usual",6,0.253540078683434,3
"4432","Usual",6,0.276371720548407,4
"4433","Usual",6,0.292415281863013,5
"4434","Usual",6,0.234542490958051,6
"4435","Usual",6,0.276430017377579,7
"4436","Usual",6,0.270319682293308,8
"4437","Usual",6,0.205180871258138,9
"4438","Usual",6,0.249951534096205,10
"4439","Usual",6,0.227880651014735,11
"4440","Usual",6,0.253727875181176,12
"4441","Usual",6,0.229022204446264,13
"4442","Usual",6,0.255444939767691,14
"4443","Usual",6,0.278466913049295,15
"4444","Usual",6,0.244332474159832,16
"4445","Usual",6,0.196076778185361,17
"4446","Usual",6,0.253401145224677,18
"4447","Usual",6,0.299853402011282,19
"4448","Usual",6,0.23837365196738,20
"4449","Usual",6,0.253351384589719,21
"4450","Usual",6,0.24689509339717,22
"4451","Usual",6,0.237806402074706,23
"4452","Usual",6,0.297815934784867,24
"4453","Usual",6,0.245866826758883,25
"4454","Usual",6,0.218857408882703,26
"4455","Usual",6,0.265950648962118,27
"4456","Usual",6,0.314466326781818,28
"4457","Usual",6,0.203916545464619,29
"4458","Usual",6,0.297888697485848,30
"4459","Usual",6,0.253689792656141,31
"4460","Usual",6,0.232311519960635,32
"4461","Usual",6,0.291550918560145,33
"4462","Usual",6,0.255081093559145,34
"4463","Usual",6,0.226591581692358,35
"4464","Usual",6,0.233469344524027,36
"4465","Usual",6,0.254568308382061,37
"4466","Usual",6,0.20646163553196,38
"4467","Usual",6,0.240849448281969,39
"4468","Usual",6,0.270046593332584,40
"4469","Usual",6,0.273337195014406,41
"4470","Usual",6,0.277498110652254,42
"4471","Usual",6,0.29439550537459,43
"4472","Usual",6,0.263200492690233,44
"4473","Usual",6,0.255921451564375,45
"4474","Usual",6,0.245933925501807,46
"4475","Usual",6,0.254780415796839,47
"4476","Usual",6,0.281383238501491,48
"4477","Usual",6,0.282386361539637,49
"4478","Usual",6,0.23599030901528,50
"4479","Usual",6,0.245079109828247,51
"4480","Usual",6,0.23653331051765,52
"4481","Usual",6,0.185078141503707,53
"4482","Usual",6,0.227495885725839,54
"4483","Usual",6,0.256936839333569,55
"4484","Usual",6,0.283059999053941,56
"4485","Usual",6,0.231274068944477,57
"4486","Usual",6,0.253066428276431,58
"4487","Usual",6,0.228190947454761,59
"4488","Usual",6,0.261408209210204,60
"4489","Usual",6,0.248545341350073,61
"4490","Usual",6,0.275760715338737,62
"4491","Usual",6,0.230398265309919,63
"4492","Usual",6,0.268562910920576,64
"4493","Usual",6,0.250153189264344,65
"4494","Usual",6,0.279304828517795,66
"4495","Usual",6,0.241249744575556,67
"4496","Usual",6,0.285952846895419,68
"4497","Usual",6,0.217405390191861,69
"4498","Usual",6,0.236941263420192,70
"4499","Usual",6,0.23768281473551,71
"4500","Usual",6,0.263533600890276,72
"4501","Usual",6,0.248176528148351,73
"4502","Usual",6,0.270674280031611,74
"4503","Usual",6,0.223565635148228,75
"4504","Usual",6,0.278514207199573,76
"4505","Usual",6,0.23893089742446,77
"4506","Usual",6,0.279820819847749,78
"4507","Usual",6,0.262979253529563,79
"4508","Usual",6,0.246479519914806,80
"4509","Usual",6,0.233819686717383,81
"4510","Usual",6,0.256803022459998,82
"4511","Usual",6,0.237193637545744,83
"4512","Usual",6,0.234846680297553,84
"4513","Usual",6,0.203468355945288,85
"4514","Usual",6,0.271127347596057,86
"4515","Usual",6,0.271537146260987,87
"4516","Usual",6,0.24898740635117,88
"4517","Usual",6,0.209800243741891,89
"4518","Usual",6,0.264794662687038,90
"4519","Usual",6,0.275992762218674,91
"4520","Usual",6,0.242531304843172,92
"4521","Usual",6,0.236276872988627,93
"4522","Usual",6,0.304415262387255,94
"4523","Usual",6,0.278440372426322,95
"4524","Usual",6,0.217260095351794,96
"4525","Usual",6,0.233776342104989,97
"4526","Usual",6,0.288645715397906,98
"4527","Usual",6,0.274790717022741,99
"4528","Usual",6,0.215887683506129,100
"4529","Usual",6,0.255587951790484,101
"4530","Usual",6,0.276019446576423,102
"4531","Usual",6,0.236613279595051,103
"4532","Usual",6,0.277936649969144,104
"4533","Usual",6,0.28631717952622,105
"4534","Usual",6,0.269407539722522,106
"4535","Usual",6,0.226067322289578,107
"4536","Usual",6,0.213900500622771,108
"4537","Spearman",6,0.161831503457207,1
"4538","Spearman",6,0.138035567859547,2
"4539","Spearman",6,0.172707226717878,3
"4540","Spearman",6,0.193112696937353,4
"4541","Spearman",6,0.176209926953076,5
"4542","Spearman",6,0.177719725244933,6
"4543","Spearman",6,0.137003248573992,7
"4544","Spearman",6,0.12255961496365,8
"4545","Spearman",6,0.138893665876217,9
"4546","Spearman",6,0.133421181528182,10
"4547","Spearman",6,0.251408314785313,11
"4548","Spearman",6,0.160003953270616,12
"4549","Spearman",6,0.153634949717758,13
"4550","Spearman",6,0.173593753726165,14
"4551","Spearman",6,0.194711456819249,15
"4552","Spearman",6,0.0917495261408493,16
"4553","Spearman",6,0.187329842631585,17
"4554","Spearman",6,0.0940834926244983,18
"4555","Spearman",6,0.150227436590141,19
"4556","Spearman",6,0.140937933470493,20
"4557","Spearman",6,0.144233163761962,21
"4558","Spearman",6,0.141934158135306,22
"4559","Spearman",6,0.150819651067449,23
"4560","Spearman",6,0.222551282513966,24
"4561","Spearman",6,0.148663898903729,25
"4562","Spearman",6,0.144232436055164,26
"4563","Spearman",6,0.135611956383566,27
"4564","Spearman",6,0.216089878645629,28
"4565","Spearman",6,0.157203925561115,29
"4566","Spearman",6,0.154703657144266,30
"4567","Spearman",6,0.185744951135386,31
"4568","Spearman",6,0.159462111514826,32
"4569","Spearman",6,0.190459469536163,33
"4570","Spearman",6,0.122077803613118,34
"4571","Spearman",6,0.170216379546725,35
"4572","Spearman",6,0.135511312055279,36
"4573","Spearman",6,0.155256569754919,37
"4574","Spearman",6,0.162580302053068,38
"4575","Spearman",6,0.178567980988513,39
"4576","Spearman",6,0.133314304650536,40
"4577","Spearman",6,0.150244270596567,41
"4578","Spearman",6,0.142636496658453,42
"4579","Spearman",6,0.171913775398274,43
"4580","Spearman",6,0.175757471110703,44
"4581","Spearman",6,0.110116906988523,45
"4582","Spearman",6,0.10398937936979,46
"4583","Spearman",6,0.136333351060184,47
"4584","Spearman",6,0.156722489184031,48
"4585","Spearman",6,0.125348557306787,49
"4586","Spearman",6,0.130289285251991,50
"4587","Spearman",6,0.144388135819532,51
"4588","Spearman",6,0.118473160121373,52
"4589","Spearman",6,0.180962910933616,53
"4590","Spearman",6,0.108636634051535,54
"4591","Spearman",6,0.127342798621647,55
"4592","Spearman",6,0.169068583711113,56
"4593","Spearman",6,0.115480114178836,57
"4594","Spearman",6,0.189341077335886,58
"4595","Spearman",6,0.152715095999391,59
"4596","Spearman",6,0.0962409587225398,60
"4597","Spearman",6,0.165008913396209,61
"4598","Spearman",6,0.148078868621914,62
"4599","Spearman",6,0.171607857564099,63
"4600","Spearman",6,0.144787011184637,64
"4601","Spearman",6,0.169001402375101,65
"4602","Spearman",6,0.146676877284226,66
"4603","Spearman",6,0.231240134366755,67
"4604","Spearman",6,0.161021535342182,68
"4605","Spearman",6,0.123638935395537,69
"4606","Spearman",6,0.115406115807349,70
"4607","Spearman",6,0.14789689768196,71
"4608","Spearman",6,0.231280349177754,72
"4609","Spearman",6,0.172782072746185,73
"4610","Spearman",6,0.157449704411619,74
"4611","Spearman",6,0.169264806157767,75
"4612","Spearman",6,0.130658315502738,76
"4613","Spearman",6,0.137967475225493,77
"4614","Spearman",6,0.14517973788747,78
"4615","Spearman",6,0.133637506320251,79
"4616","Spearman",6,0.153301069035996,80
"4617","Spearman",6,0.140132045423364,81
"4618","Spearman",6,0.167444459238071,82
"4619","Spearman",6,0.202315345644808,83
"4620","Spearman",6,0.159864679795434,84
"4621","Spearman",6,0.20462701217432,85
"4622","Spearman",6,0.154224175125102,86
"4623","Spearman",6,0.196101481690604,87
"4624","Spearman",6,0.145303199431273,88
"4625","Spearman",6,0.141540930881478,89
"4626","Spearman",6,0.141523553168203,90
"4627","Spearman",6,0.171858277347101,91
"4628","Spearman",6,0.109958081510045,92
"4629","Spearman",6,0.100626306358634,93
"4630","Spearman",6,0.187375014873393,94
"4631","Spearman",6,0.136451573991413,95
"4632","Spearman",6,0.202755773655633,96
"4633","Spearman",6,0.181734465927947,97
"4634","Spearman",6,0.151612081015396,98
"4635","Spearman",6,0.167427970037901,99
"4636","Spearman",6,0.123101991796971,100
"4637","Spearman",6,0.12256066023723,101
"4638","Spearman",6,0.162672436300478,102
"4639","Spearman",6,0.217730537984826,103
"4640","Spearman",6,0.130943969250513,104
"4641","Spearman",6,0.154317608489298,105
"4642","Spearman",6,0.142577010713817,106
"4643","Spearman",6,0.161644230939375,107
"4644","Spearman",6,0.145760109158231,108
"4645","Wishart",6,0.193865991997897,1
"4646","Wishart",6,0.156595867926112,2
"4647","Wishart",6,0.18812913154211,3
"4648","Wishart",6,0.170000419317561,4
"4649","Wishart",6,0.157696692123474,5
"4650","Wishart",6,0.180470513589552,6
"4651","Wishart",6,0.126053422377769,7
"4652","Wishart",6,0.121789425337108,8
"4653","Wishart",6,0.191134254038536,9
"4654","Wishart",6,0.14612133066807,10
"4655","Wishart",6,0.230751717394625,11
"4656","Wishart",6,0.161290052688934,12
"4657","Wishart",6,0.1817693860157,13
"4658","Wishart",6,0.163434766459234,14
"4659","Wishart",6,0.153118398731899,15
"4660","Wishart",6,0.130235611849644,16
"4661","Wishart",6,0.230937950927044,17
"4662","Wishart",6,0.134102842967509,18
"4663","Wishart",6,0.129494585955538,19
"4664","Wishart",6,0.159148498109379,20
"4665","Wishart",6,0.161667273148923,21
"4666","Wishart",6,0.15571484272805,22
"4667","Wishart",6,0.148869913968629,23
"4668","Wishart",6,0.156717158658467,24
"4669","Wishart",6,0.165903188271208,25
"4670","Wishart",6,0.165091573168412,26
"4671","Wishart",6,0.133503914791498,27
"4672","Wishart",6,0.198948473256274,28
"4673","Wishart",6,0.185128272022401,29
"4674","Wishart",6,0.109347899964867,30
"4675","Wishart",6,0.162159362477949,31
"4676","Wishart",6,0.166557021020008,32
"4677","Wishart",6,0.179782260695753,33
"4678","Wishart",6,0.154114903592388,34
"4679","Wishart",6,0.140794202961554,35
"4680","Wishart",6,0.162425789834914,36
"4681","Wishart",6,0.123440884751074,37
"4682","Wishart",6,0.197885399034674,38
"4683","Wishart",6,0.179362477973399,39
"4684","Wishart",6,0.119127510692917,40
"4685","Wishart",6,0.122965571113135,41
"4686","Wishart",6,0.13312678816916,42
"4687","Wishart",6,0.159028706095572,43
"4688","Wishart",6,0.156219460601297,44
"4689","Wishart",6,0.141670372648893,45
"4690","Wishart",6,0.133020474824136,46
"4691","Wishart",6,0.151908227976341,47
"4692","Wishart",6,0.134469267401372,48
